jerseyNoId,jerseyNoNumber,jerseyNoName,jerseyNoTeamName,jerseyNoTeamId,test
f60259b8-5ba1-4396-9c73-c2416beb5d7c,24,Prague Pigeons - 24,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,f60259b8-5ba1-4396-9c73-c2416beb5d7c
79f3dbf5-5ee9-4d45-bcfe-f2b8999aca08,25,Prague Pigeons - 25,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,79f3dbf5-5ee9-4d45-bcfe-f2b8999aca08
54ad97d2-7ecf-463f-834c-c07316e28cf1,26,Prague Pigeons - 26,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,54ad97d2-7ecf-463f-834c-c07316e28cf1
0ab60d1c-0372-4bdf-8183-ff046f4d93bf,27,Prague Pigeons - 27,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,0ab60d1c-0372-4bdf-8183-ff046f4d93bf
6e3af6dd-1a6a-48a9-94f4-86c2c91ddccd,28,Prague Pigeons - 28,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,6e3af6dd-1a6a-48a9-94f4-86c2c91ddccd
3b41d878-eaa6-4bce-9c6b-db7e05c98da6,29,Prague Pigeons - 29,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,3b41d878-eaa6-4bce-9c6b-db7e05c98da6
73b012c6-e99c-4e36-83b3-bde8a16f5bbd,30,Prague Pigeons - 30,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,73b012c6-e99c-4e36-83b3-bde8a16f5bbd
defe816a-7a8f-421a-a25b-0b585c7d147f,31,Prague Pigeons - 31,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,defe816a-7a8f-421a-a25b-0b585c7d147f
c954f1fe-9e25-4612-ab7c-a574f5c77e37,32,Prague Pigeons - 32,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,c954f1fe-9e25-4612-ab7c-a574f5c77e37
51e7f2ff-69d1-41f5-80e5-7b8537d63ffb,33,Prague Pigeons - 33,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,51e7f2ff-69d1-41f5-80e5-7b8537d63ffb
e21aeb5c-72bb-4ffe-882a-ee5cc2cf4087,34,Prague Pigeons - 34,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,e21aeb5c-72bb-4ffe-882a-ee5cc2cf4087
eacad05c-c72b-45a9-9caa-6259e0719739,35,Prague Pigeons - 35,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,eacad05c-c72b-45a9-9caa-6259e0719739
97d074c0-49b4-4f64-9438-dd2942475980,36,Prague Pigeons - 36,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,97d074c0-49b4-4f64-9438-dd2942475980
6b3034c0-2eb1-4de4-a725-c49a6dc633fd,37,Prague Pigeons - 37,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,6b3034c0-2eb1-4de4-a725-c49a6dc633fd
084bd1ac-8b83-406a-a9cd-299ee2d62ac5,38,Prague Pigeons - 38,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,084bd1ac-8b83-406a-a9cd-299ee2d62ac5
64030aa5-0104-45a3-91dd-141c8801568b,39,Prague Pigeons - 39,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,64030aa5-0104-45a3-91dd-141c8801568b
d304d0ec-3271-4cb9-a39f-b15688ed1694,40,Prague Pigeons - 40,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,d304d0ec-3271-4cb9-a39f-b15688ed1694
d160719d-7e66-4fe9-bba2-99dacc04ca2b,41,Prague Pigeons - 41,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,d160719d-7e66-4fe9-bba2-99dacc04ca2b
13c1bf3b-f482-47a5-bd88-f3d37a1a72d8,42,Prague Pigeons - 42,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,13c1bf3b-f482-47a5-bd88-f3d37a1a72d8
02c7b281-42ee-4be8-9d22-2281bbdf2c01,43,Prague Pigeons - 43,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,02c7b281-42ee-4be8-9d22-2281bbdf2c01
14a04032-2022-4520-97ca-687bd5075eb0,44,Prague Pigeons - 44,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,14a04032-2022-4520-97ca-687bd5075eb0
f2674336-26ed-4583-8e87-7863189c2964,45,Prague Pigeons - 45,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,f2674336-26ed-4583-8e87-7863189c2964
d794ad3d-9396-49f8-a6ef-8c41072b0523,46,Prague Pigeons - 46,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,d794ad3d-9396-49f8-a6ef-8c41072b0523
158940e6-432d-4679-832e-04d980108c99,47,Prague Pigeons - 47,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,158940e6-432d-4679-832e-04d980108c99
4f5acd15-6f37-47be-ae1d-4e5d8264130d,48,Prague Pigeons - 48,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,4f5acd15-6f37-47be-ae1d-4e5d8264130d
92f43ac3-6fee-4cc9-950b-ae396e6880de,49,Prague Pigeons - 49,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,92f43ac3-6fee-4cc9-950b-ae396e6880de
b947f41f-5f67-43fc-88aa-a1c436d79784,50,Prague Pigeons - 50,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,b947f41f-5f67-43fc-88aa-a1c436d79784
747a6772-3a87-49c6-b0bf-268bee0743a3,51,Prague Pigeons - 51,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,747a6772-3a87-49c6-b0bf-268bee0743a3
e82b727b-3319-4175-b3cb-f680e80dceb3,52,Prague Pigeons - 52,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,e82b727b-3319-4175-b3cb-f680e80dceb3
e8551d47-4ca2-4c0f-b5b4-a1331bfaf710,53,Prague Pigeons - 53,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,e8551d47-4ca2-4c0f-b5b4-a1331bfaf710
eab1fcb0-40da-4d09-9943-dcf9b4a9f066,54,Prague Pigeons - 54,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,eab1fcb0-40da-4d09-9943-dcf9b4a9f066
85f488f8-bb08-487f-a5ff-f007ea84999d,55,Prague Pigeons - 55,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,85f488f8-bb08-487f-a5ff-f007ea84999d
36eee22c-3a25-46f7-9bc8-e7346dc25175,56,Prague Pigeons - 56,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,36eee22c-3a25-46f7-9bc8-e7346dc25175
cd78384b-03e0-47d0-85c4-b3f240024e3f,57,Prague Pigeons - 57,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,cd78384b-03e0-47d0-85c4-b3f240024e3f
851b89fb-8488-43fb-b938-23fb9cac3115,58,Prague Pigeons - 58,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,851b89fb-8488-43fb-b938-23fb9cac3115
d4b2e4b7-abb5-412a-965e-625c7c0ade5f,59,Prague Pigeons - 59,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,d4b2e4b7-abb5-412a-965e-625c7c0ade5f
8c434b35-d31b-42a0-80e0-85c1c318126d,60,Prague Pigeons - 60,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,8c434b35-d31b-42a0-80e0-85c1c318126d
fd8f8f51-0f19-45af-995b-0c58d76c7f3b,61,Prague Pigeons - 61,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,fd8f8f51-0f19-45af-995b-0c58d76c7f3b
3b3dcc1c-18ee-4cda-866f-e939ad71d485,62,Prague Pigeons - 62,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,3b3dcc1c-18ee-4cda-866f-e939ad71d485
a77a362c-3d05-4280-89d1-3990a6880460,63,Prague Pigeons - 63,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,a77a362c-3d05-4280-89d1-3990a6880460
14df2e02-b89b-4330-bf8a-57b22fbb53a2,64,Prague Pigeons - 64,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,14df2e02-b89b-4330-bf8a-57b22fbb53a2
c04a2c1d-6797-4e5f-85b4-394b95f5dade,65,Prague Pigeons - 65,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,c04a2c1d-6797-4e5f-85b4-394b95f5dade
d49265f5-3df4-4418-9399-d27ea3ddceb5,66,Prague Pigeons - 66,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,d49265f5-3df4-4418-9399-d27ea3ddceb5
4cd4ed7f-b6af-4c75-9627-7625246bcabd,67,Prague Pigeons - 67,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,4cd4ed7f-b6af-4c75-9627-7625246bcabd
3a40fccc-a2cf-405c-8db9-e54568a41910,68,Prague Pigeons - 68,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,3a40fccc-a2cf-405c-8db9-e54568a41910
3d204ea8-d5ac-4a61-89b6-62f1b28269a8,69,Prague Pigeons - 69,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,3d204ea8-d5ac-4a61-89b6-62f1b28269a8
203ada11-2239-497c-b6cf-c3372f8adaf4,70,Prague Pigeons - 70,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,203ada11-2239-497c-b6cf-c3372f8adaf4
3b0a1787-4fc8-4a09-b9fd-1f8690205a1b,71,Prague Pigeons - 71,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,3b0a1787-4fc8-4a09-b9fd-1f8690205a1b
22ebc314-da82-429a-8b43-75c171091859,72,Prague Pigeons - 72,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,22ebc314-da82-429a-8b43-75c171091859
a5374278-fe1c-4d01-a011-40b2585d6b20,73,Prague Pigeons - 73,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,a5374278-fe1c-4d01-a011-40b2585d6b20
cc2937c5-4aff-47fd-9125-e8efbe7f3a0d,74,Prague Pigeons - 74,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,cc2937c5-4aff-47fd-9125-e8efbe7f3a0d
b9ec27c6-f005-4af7-87fb-7406b275a3d9,75,Prague Pigeons - 75,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,b9ec27c6-f005-4af7-87fb-7406b275a3d9
a2822487-41f4-4a40-9b66-37e5362a9940,76,Prague Pigeons - 76,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,a2822487-41f4-4a40-9b66-37e5362a9940
71a21844-7538-4e57-b525-0a1b171d553b,77,Prague Pigeons - 77,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,71a21844-7538-4e57-b525-0a1b171d553b
d9d96c0e-7a84-4508-ab18-60e5ed0563b1,78,Prague Pigeons - 78,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,d9d96c0e-7a84-4508-ab18-60e5ed0563b1
bc95ca6e-66de-4b91-a46f-42770cd2c203,79,Prague Pigeons - 79,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,bc95ca6e-66de-4b91-a46f-42770cd2c203
da55a9dd-0a55-448f-944e-01da92fb7755,80,Prague Pigeons - 80,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,da55a9dd-0a55-448f-944e-01da92fb7755
5da138f9-9707-4621-8273-bde84dc1ce22,81,Prague Pigeons - 81,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,5da138f9-9707-4621-8273-bde84dc1ce22
000ab679-73f0-473c-9452-be5ddfc4f889,82,Prague Pigeons - 82,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,000ab679-73f0-473c-9452-be5ddfc4f889
5a7e3845-5489-4436-8057-975e792afc79,83,Prague Pigeons - 83,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,5a7e3845-5489-4436-8057-975e792afc79
643cf374-df50-4c66-86e6-75f82836a7b9,84,Prague Pigeons - 84,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,643cf374-df50-4c66-86e6-75f82836a7b9
5ba84277-7994-49fd-b74c-f7951043b5b2,85,Prague Pigeons - 85,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,5ba84277-7994-49fd-b74c-f7951043b5b2
3f0fb9fb-6132-4e7c-a5cf-e657f659f39c,86,Prague Pigeons - 86,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,3f0fb9fb-6132-4e7c-a5cf-e657f659f39c
c6c00ffc-5593-42e9-ad55-9b21bcda9f12,87,Prague Pigeons - 87,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,c6c00ffc-5593-42e9-ad55-9b21bcda9f12
0f3a9ef1-648b-4cd9-ab68-afe714dfc40b,88,Prague Pigeons - 88,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,0f3a9ef1-648b-4cd9-ab68-afe714dfc40b
19de8e87-123f-4b71-8a25-a8c0d0806f04,89,Prague Pigeons - 89,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,19de8e87-123f-4b71-8a25-a8c0d0806f04
d14706df-15df-4d46-8233-ccb9e0d1ea03,90,Prague Pigeons - 90,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,d14706df-15df-4d46-8233-ccb9e0d1ea03
ba943c38-b4b8-41d7-a60a-0f25a547ed77,91,Prague Pigeons - 91,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,ba943c38-b4b8-41d7-a60a-0f25a547ed77
0e61dedf-27cf-4c1b-9d17-0822dd0ded68,92,Prague Pigeons - 92,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,0e61dedf-27cf-4c1b-9d17-0822dd0ded68
f195f7bc-bdc8-4e21-9f86-4320c2376b98,93,Prague Pigeons - 93,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,f195f7bc-bdc8-4e21-9f86-4320c2376b98
38d263d2-9cce-4f53-bf53-19e54ca3970e,94,Prague Pigeons - 94,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,38d263d2-9cce-4f53-bf53-19e54ca3970e
25d28ba8-f822-4c2f-b20e-c4c654a50fe1,95,Prague Pigeons - 95,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,25d28ba8-f822-4c2f-b20e-c4c654a50fe1
1d9c5242-680c-4896-bba8-5c0ef29806bc,96,Prague Pigeons - 96,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,1d9c5242-680c-4896-bba8-5c0ef29806bc
a68e6527-5380-4804-9d82-9f574891b65d,97,Prague Pigeons - 97,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,a68e6527-5380-4804-9d82-9f574891b65d
de189ea7-ccf7-454e-a46b-6ae1eedc00df,98,Prague Pigeons - 98,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,de189ea7-ccf7-454e-a46b-6ae1eedc00df
91b690c2-92f0-41e9-8f19-4894beabe36e,99,Prague Pigeons - 99,Prague Pigeons,7f408b69-f0d5-40ee-84f5-8cabea1efd12,91b690c2-92f0-41e9-8f19-4894beabe36e
222ebbe8-590f-4a18-8b2b-53fc2a4517ee,9999,HC Strojaři ATTL - 9999,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,222ebbe8-590f-4a18-8b2b-53fc2a4517ee
e1d5b11d-1df6-409a-9c7a-c23ba89a8c75,0,HC Strojaři ATTL - 0,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,e1d5b11d-1df6-409a-9c7a-c23ba89a8c75
8b2d7321-cd83-4ae8-b3d6-67e4fba92a78,1,HC Strojaři ATTL - 1,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,8b2d7321-cd83-4ae8-b3d6-67e4fba92a78
ba5b6aa5-5cdd-4927-8a5e-016704e0b2b1,2,HC Strojaři ATTL - 2,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,ba5b6aa5-5cdd-4927-8a5e-016704e0b2b1
99e8c5c3-5483-4b53-8e41-677a341c48e2,3,HC Strojaři ATTL - 3,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,99e8c5c3-5483-4b53-8e41-677a341c48e2
59f34e79-4891-47ca-9391-bc9643e45cf5,4,HC Strojaři ATTL - 4,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,59f34e79-4891-47ca-9391-bc9643e45cf5
b7de1ff6-e3b7-482a-8bbc-f2b9c1f04996,5,HC Strojaři ATTL - 5,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,b7de1ff6-e3b7-482a-8bbc-f2b9c1f04996
4a8393a0-06bf-4234-95ad-8a3bd6ced9b9,6,HC Strojaři ATTL - 6,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,4a8393a0-06bf-4234-95ad-8a3bd6ced9b9
82da10ad-813e-4476-89d1-07db6e3c78f7,7,HC Strojaři ATTL - 7,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,82da10ad-813e-4476-89d1-07db6e3c78f7
b433f4bb-842c-497b-8720-8be99bbe3269,8,HC Strojaři ATTL - 8,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,b433f4bb-842c-497b-8720-8be99bbe3269
8d85af4c-0ff9-4387-afca-59fab294476d,9,HC Strojaři ATTL - 9,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,8d85af4c-0ff9-4387-afca-59fab294476d
f4be9556-6a78-4a7b-a0cf-97b46e1bf2e5,10,HC Strojaři ATTL - 10,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,f4be9556-6a78-4a7b-a0cf-97b46e1bf2e5
61d9e973-98f6-4c45-8dc3-e2cf35271668,11,HC Strojaři ATTL - 11,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,61d9e973-98f6-4c45-8dc3-e2cf35271668
dc5dd8d9-6f22-46a3-bd44-1198bda59085,12,HC Strojaři ATTL - 12,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,dc5dd8d9-6f22-46a3-bd44-1198bda59085
b6655822-a929-42dd-8ae5-65b84fcd5060,13,HC Strojaři ATTL - 13,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,b6655822-a929-42dd-8ae5-65b84fcd5060
00404388-a3ac-4a42-aded-d602c719e144,14,HC Strojaři ATTL - 14,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,00404388-a3ac-4a42-aded-d602c719e144
53aa9f91-01a7-4baa-a20c-7d38f5197d38,15,HC Strojaři ATTL - 15,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,53aa9f91-01a7-4baa-a20c-7d38f5197d38
cc5bbfad-433f-4a82-9643-b23d4442d747,16,HC Strojaři ATTL - 16,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,cc5bbfad-433f-4a82-9643-b23d4442d747
5fb3aee4-bd37-4bf0-826a-a2ac91cc778b,17,HC Strojaři ATTL - 17,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,5fb3aee4-bd37-4bf0-826a-a2ac91cc778b
37b55d9c-0402-4e45-b0f6-d7ac12a7a82b,18,HC Strojaři ATTL - 18,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,37b55d9c-0402-4e45-b0f6-d7ac12a7a82b
47233486-c5b3-412c-a64d-7e4c44879483,19,HC Strojaři ATTL - 19,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,47233486-c5b3-412c-a64d-7e4c44879483
5608dd2c-6735-4b3c-8f4d-c111f69538b1,20,HC Strojaři ATTL - 20,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,5608dd2c-6735-4b3c-8f4d-c111f69538b1
690a3745-b209-40a1-a2ce-719be593a03c,21,HC Strojaři ATTL - 21,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,690a3745-b209-40a1-a2ce-719be593a03c
6b772383-580d-4d04-b06e-7c21b4daeeea,22,HC Strojaři ATTL - 22,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,6b772383-580d-4d04-b06e-7c21b4daeeea
4d19c383-afd6-46b6-9b5a-86ac69bcfee9,23,HC Strojaři ATTL - 23,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,4d19c383-afd6-46b6-9b5a-86ac69bcfee9
d3752d97-a28e-4002-afc7-066b4d98727e,24,HC Strojaři ATTL - 24,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,d3752d97-a28e-4002-afc7-066b4d98727e
1c2eb37c-8f53-4b04-a26a-b17b256bbfd8,25,HC Strojaři ATTL - 25,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,1c2eb37c-8f53-4b04-a26a-b17b256bbfd8
03cd27fb-36ae-4b6c-ae5f-65d6e38a9a6d,26,HC Strojaři ATTL - 26,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,03cd27fb-36ae-4b6c-ae5f-65d6e38a9a6d
a20dac1e-a297-49bf-84fe-645a9c09d2ca,27,HC Strojaři ATTL - 27,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,a20dac1e-a297-49bf-84fe-645a9c09d2ca
584f01f7-f67b-44b2-aa59-a76f4ad114d5,28,HC Strojaři ATTL - 28,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,584f01f7-f67b-44b2-aa59-a76f4ad114d5
b83f632e-47aa-4715-a3fa-bc64bf3b5bc6,29,HC Strojaři ATTL - 29,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,b83f632e-47aa-4715-a3fa-bc64bf3b5bc6
2b5b093a-f35c-4045-9578-c6ff54fcc081,30,HC Strojaři ATTL - 30,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,2b5b093a-f35c-4045-9578-c6ff54fcc081
51d69462-1107-4ed3-b8f3-a18c7952da68,31,HC Strojaři ATTL - 31,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,51d69462-1107-4ed3-b8f3-a18c7952da68
795435c9-cf9f-45a0-9e9c-8e27ddaedd5c,32,HC Strojaři ATTL - 32,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,795435c9-cf9f-45a0-9e9c-8e27ddaedd5c
bc4fcb7a-cbcc-4c9d-900f-bcc2e62ab990,33,HC Strojaři ATTL - 33,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,bc4fcb7a-cbcc-4c9d-900f-bcc2e62ab990
f4b83f1e-dfe8-45c1-9489-6997fe500785,34,HC Strojaři ATTL - 34,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,f4b83f1e-dfe8-45c1-9489-6997fe500785
543382e2-2201-44ae-a2cc-2a6a5500e7fe,35,HC Strojaři ATTL - 35,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,543382e2-2201-44ae-a2cc-2a6a5500e7fe
616ed353-ac42-4184-baee-5bc2d0a642af,36,HC Strojaři ATTL - 36,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,616ed353-ac42-4184-baee-5bc2d0a642af
6b598e72-058f-45b3-bd93-c477df6b06fa,37,HC Strojaři ATTL - 37,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,6b598e72-058f-45b3-bd93-c477df6b06fa
9eb8c879-f146-40ef-8a60-60f328890235,38,HC Strojaři ATTL - 38,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,9eb8c879-f146-40ef-8a60-60f328890235
99744e33-c2eb-4193-bf47-7a1d3c244f4f,39,HC Strojaři ATTL - 39,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,99744e33-c2eb-4193-bf47-7a1d3c244f4f
c0185c72-bb26-4986-b62c-b107efd210df,40,HC Strojaři ATTL - 40,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,c0185c72-bb26-4986-b62c-b107efd210df
5b85b560-7ffa-4b52-9b92-2fe350cdcdeb,41,HC Strojaři ATTL - 41,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,5b85b560-7ffa-4b52-9b92-2fe350cdcdeb
e41af68e-eaf5-4722-b778-1aebbeaff13c,42,HC Strojaři ATTL - 42,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,e41af68e-eaf5-4722-b778-1aebbeaff13c
906f70ff-c772-4441-a40d-d312fee05f7e,43,HC Strojaři ATTL - 43,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,906f70ff-c772-4441-a40d-d312fee05f7e
17441aa9-f0d5-48dc-bbae-5c3b9ba5b666,44,HC Strojaři ATTL - 44,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,17441aa9-f0d5-48dc-bbae-5c3b9ba5b666
264d8ec7-8895-4da0-8572-09ae4c472ef5,45,HC Strojaři ATTL - 45,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,264d8ec7-8895-4da0-8572-09ae4c472ef5
e5191d4a-8056-4437-a8e3-44a976a2c529,46,HC Strojaři ATTL - 46,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,e5191d4a-8056-4437-a8e3-44a976a2c529
e06b684b-29ce-4db9-8fa6-2c5a707504aa,47,HC Strojaři ATTL - 47,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,e06b684b-29ce-4db9-8fa6-2c5a707504aa
8e56aa3a-334f-4d3d-86e8-883b83c61145,48,HC Strojaři ATTL - 48,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,8e56aa3a-334f-4d3d-86e8-883b83c61145
cffa1bfa-ae12-4959-bd12-67362aebcef9,49,HC Strojaři ATTL - 49,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,cffa1bfa-ae12-4959-bd12-67362aebcef9
c0770da9-0317-4748-bd37-9d0eed52a5fc,50,HC Strojaři ATTL - 50,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,c0770da9-0317-4748-bd37-9d0eed52a5fc
5f4a39a4-d7e8-4cbd-9f04-aa569407642b,51,HC Strojaři ATTL - 51,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,5f4a39a4-d7e8-4cbd-9f04-aa569407642b
d2013566-fe0c-4894-af6d-393a94a81e9d,52,HC Strojaři ATTL - 52,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,d2013566-fe0c-4894-af6d-393a94a81e9d
78774ce0-76bf-44bd-a94c-af2ac28385d3,53,HC Strojaři ATTL - 53,HC Strojaři ATTL,dc582553-2c16-4f06-b189-389e889177f1,78774ce0-76bf-44bd-a94c-af2ac28385d3
