metaHistoryId,playerId,playerName,playerExternalId,teamName,teamId,seasonName,seasonId,competitionId,metaRating,metaLineups,metaScoredGoals,metaAssists,metaPoints,metaPenalties,metaStars,metaAllowedGoals,metaPercentage,metaFacedShots,metaShutOuts,metaAverage
499ef830-2cfe-4923-9fae-d8c15fcb4e44,1c61cc73-e11d-4013-81ad-1467621b6c18,Jan Štibinger,20028,HC Sršni Praha,ac0b5139-74d1-462e-9b04-0d5301a4165c,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4727,,2,1,5,6,2,1,0,0,0,0,0
804e5af0-dd33-4dde-a2fd-27c718185634,1f797456-b4d4-4447-a49a-2693401fd6c4,Břetislav Mayrich,20353,HC Sršni Praha,ac0b5139-74d1-462e-9b04-0d5301a4165c,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4728,,2,0,1,1,2,0,0,0,0,0,0
8345b926-915f-4800-b662-1621092ed8cf,1f797456-b4d4-4447-a49a-2693401fd6c4,Břetislav Mayrich,20353,HC Sršni Praha,ac0b5139-74d1-462e-9b04-0d5301a4165c,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4729,,,,,,,,,,,,
000b5d9e-e75c-4942-9545-59719f443a7a,93a56e30-d06f-47fe-8ffe-f79e36a9f814,Radek Pokorný,20354,HC Sršni Praha,ac0b5139-74d1-462e-9b04-0d5301a4165c,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4730,,2,0,1,1,0,0,0,0,0,0,0
2876273d-ebcc-4dbe-bd15-2b6bdcc12b8c,93a56e30-d06f-47fe-8ffe-f79e36a9f814,Radek Pokorný,20354,HC Sršni Praha,ac0b5139-74d1-462e-9b04-0d5301a4165c,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4731,,,,,,,,,,,,
c0eaa1d0-97d9-4774-88d2-234924b46019,4b047b92-0cc8-480c-8c62-82b1a68d6441,Jan Polívka,20355,HC Sršni Praha,ac0b5139-74d1-462e-9b04-0d5301a4165c,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4732,,3,0,0,0,2,0,0,0,0,0,0
ecbdc511-b719-4907-9c94-9c1ca91713b5,4b047b92-0cc8-480c-8c62-82b1a68d6441,Jan Polívka,20355,HC Sršni Praha,ac0b5139-74d1-462e-9b04-0d5301a4165c,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4733,,,,,,,,,,,,
456596d6-6ce9-4005-b1a0-f3ad7e2be7f6,fc54f12c-e6c9-49aa-bb6e-bc676e7b6ed9,Vítězslav Klvaňa,20356,HC Sršni Praha,ac0b5139-74d1-462e-9b04-0d5301a4165c,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4734,,0,0,0,0,0,0,0,0,0,0,
372c30d9-e93f-4364-8169-bb6b898bc2bf,fc54f12c-e6c9-49aa-bb6e-bc676e7b6ed9,Vítězslav Klvaňa,20356,HC Sršni Praha,ac0b5139-74d1-462e-9b04-0d5301a4165c,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4735,,,,,,,,,,,,
abe432b6-de0e-49a7-a10e-8e55c7be4fd8,8bbbb21f-5003-49a3-9bea-145a86961007,Martin Pfister,20363,HC Sršni Praha,ac0b5139-74d1-462e-9b04-0d5301a4165c,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4736,,,,,,,,,,,,
ee3df658-a245-47aa-901e-9613d0deeb46,8bbbb21f-5003-49a3-9bea-145a86961007,Martin Pfister,20363,HC Sršni Praha,ac0b5139-74d1-462e-9b04-0d5301a4165c,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4737,,,,,,,,,,,,
709a93a8-24d2-4091-84a7-6bbd09903169,be08e8ae-fddd-4574-880e-ace61ddec605,Vojtěch Bumerl,20364,HC Sršni Praha,ac0b5139-74d1-462e-9b04-0d5301a4165c,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4738,,,,,,,,,,,,
6afe9b3a-7be8-4f6d-8bcb-8171daa8ab40,be08e8ae-fddd-4574-880e-ace61ddec605,Vojtěch Bumerl,20364,HC Sršni Praha,ac0b5139-74d1-462e-9b04-0d5301a4165c,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4739,,,,,,,,,,,,
dd11a57c-43b2-426d-a1a9-af280e5485a5,c28d6f84-f9cc-4acd-8798-8e4a274fd148,Martin Hruška,20409,HC Sršni Praha,ac0b5139-74d1-462e-9b04-0d5301a4165c,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4740,,2,1,0,1,0,0,0,0,0,0,0
90589505-dd34-470f-b003-dd4a42c40db7,c28d6f84-f9cc-4acd-8798-8e4a274fd148,Martin Hruška,20409,HC Sršni Praha,ac0b5139-74d1-462e-9b04-0d5301a4165c,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4741,,,,,,,,,,,,
1cb44c34-f219-4336-85dc-f12301cf95be,d73cd1a7-4e4a-4831-83de-2346fb0aa54f,David Pařízek,19374,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4742,3.57,3,0,0,0,0,0,11,81.66666667,60,0,3.666666667
707e35a5-9474-46eb-b41a-440bff129a2f,d73cd1a7-4e4a-4831-83de-2346fb0aa54f,David Pařízek,19374,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4743,3.57,14,0,0,0,2,1,89,84.16370107,562,0,6.357142857
7c93b4de-768a-4da0-865e-704a91bc3e7f,c15e86f8-4fca-4faf-a469-b264e6cee35d,David Vořechovský,19378,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4744,2.6,1,0,0,0,0,0,0,0,0,0,0
cbb7c564-14bb-4bda-9bfc-ac283f2dbb00,c15e86f8-4fca-4faf-a469-b264e6cee35d,David Vořechovský,19378,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4745,2.6,22,1,4,5,0,2,0,0,0,0,0
1bd1a1be-234c-425f-bbcb-a6c0d1add4a3,76fddb58-85c6-451e-8487-7fb9b904db90,David Venclíček,19382,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4746,2.5,0,0,0,0,0,0,0,0,0,0,
26db11e0-6f1e-495d-9ba5-9037e815c1be,76fddb58-85c6-451e-8487-7fb9b904db90,David Venclíček,19382,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4747,2.5,4,3,0,3,0,1,0,0,0,0,0
89d07ddf-c38d-4e2e-82bf-4b977b1ea187,65e840dd-00bc-4ca5-b625-49e76b2ff106,Ondřej Jahoda,19425,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4748,2.5,4,0,0,0,0,0,0,0,0,0,0
fa85ee3c-36f1-4f86-9308-caac88d0da02,65e840dd-00bc-4ca5-b625-49e76b2ff106,Ondřej Jahoda,19425,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4749,2.5,3,0,0,0,2,0,0,0,0,0,0
b315112b-9147-4586-8faa-e8bc97980616,824fbf2f-aa81-445a-8bb5-73de94ea0243,Martin Kamarád,19426,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4750,2.7,2,0,1,1,2,0,0,0,0,0,0
e0643565-9365-4d0e-ab1d-201619094bf8,824fbf2f-aa81-445a-8bb5-73de94ea0243,Martin Kamarád,19426,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4751,2.7,15,5,4,9,0,2,0,0,0,0,0
94310770-a243-44a3-8c83-b33fb7ec85df,6318fd6e-1f68-4808-8e30-c9eaf6355fdc,Jan Hejlek,19427,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4752,2.6,3,0,0,0,2,0,0,0,0,0,0
f82b8fe5-ef05-42f4-baf8-c7ba317b5712,6318fd6e-1f68-4808-8e30-c9eaf6355fdc,Jan Hejlek,19427,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4753,2.6,10,2,1,3,29,1,0,0,0,0,0
9f79cf5e-39b5-44b9-982e-2e4fb5fdb088,ee0d463c-623d-48ae-9f72-4882d0966f97,Petr Zamrazil,19428,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4754,2.5,0,0,0,0,0,0,0,0,0,0,
ff68dc1d-81fb-4801-aeba-0b4d1d1fa3cb,ee0d463c-623d-48ae-9f72-4882d0966f97,Petr Zamrazil,19428,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4755,2.5,6,2,0,2,0,1,0,0,0,0,0
833d1afd-905d-4440-897a-73ff5ed01a91,e2e320c4-436b-46b2-94ce-b8e01cd1e09c,Marek Bláha,19429,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4756,4,0,0,0,0,0,0,0,0,0,0,
519cfde7-b49f-40c7-884a-5c277dec13d5,e2e320c4-436b-46b2-94ce-b8e01cd1e09c,Marek Bláha,19429,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4757,4,9,12,6,18,2,3,0,0,0,0,0
5c98f231-296d-4fe2-be94-ad6893d4b0c0,290a760f-d53d-43ad-9a6a-a95c5ace0ce5,Michal Drobílek,19430,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4758,2.7,1,0,0,0,0,0,0,0,0,0,0
13d1515c-f5cc-4bad-87c2-fc5bac4afb0d,290a760f-d53d-43ad-9a6a-a95c5ace0ce5,Michal Drobílek,19430,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4759,2.7,10,0,0,0,2,1,0,0,0,0,0
c0c68994-01c8-4f97-aa64-19097bc65a5f,6c94855c-0443-449f-83bb-57910e218589,Dominik Švarc,19431,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4760,2.6,0,0,0,0,0,0,0,0,0,0,
276a6838-2629-46b3-9b39-8ecb4ffffe5c,6c94855c-0443-449f-83bb-57910e218589,Dominik Švarc,19431,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4761,2.6,4,0,0,0,2,0,0,0,0,0,0
33947254-467b-4dbc-9061-de8fe1a955dc,2e35039f-45ed-4999-a8c5-3a04d3e396c3,Michal Dráb,19432,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4762,2.5,3,0,0,0,0,1,15,81.92771084,83,0,5
d0671641-54e7-4557-beac-26a59322fd44,2e35039f-45ed-4999-a8c5-3a04d3e396c3,Michal Dráb,19432,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4763,2.5,11,0,0,0,0,0,87,77.16535433,381,0,7.909090909
6fc8afc7-b212-4df1-a2a6-7f224096514b,b96b9388-c108-4401-bc76-1fc6b1351eb5,Ivo Klus,19450,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4764,2.4,2,0,0,0,0,0,0,0,0,0,0
842fbb03-b1aa-4569-ab65-ab75d0442acb,b96b9388-c108-4401-bc76-1fc6b1351eb5,Ivo Klus,19450,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4765,2.4,6,0,0,0,2,0,0,0,0,0,0
dd6614a8-52d0-4f7c-b7c6-ea669c29fd3b,2a47d5d7-10d3-43a4-b2e8-cfe1ac114de3,Jáchym Pokorný,19617,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4766,2.1,2,0,0,0,6,0,0,0,0,0,0
0445964e-58e0-48b2-bce2-ec8b96437704,2a47d5d7-10d3-43a4-b2e8-cfe1ac114de3,Jáchym Pokorný,19617,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4767,2.1,13,2,2,4,8,1,0,0,0,0,0
a0c66959-81a5-47d5-83b8-df4d098fce77,2cbcd0e1-d40b-448a-b29c-9b743b0576c5,Šimon Pokorný,19618,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4768,2.4,3,0,1,1,2,0,0,0,0,0,0
c6b6d049-d344-4817-8813-f7629022d80c,2cbcd0e1-d40b-448a-b29c-9b743b0576c5,Šimon Pokorný,19618,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4769,2.4,9,0,1,1,4,0,0,0,0,0,0
a0880385-3bcb-44f4-b9f0-025aefa8b0e2,f8605c68-9e67-46c9-831f-bbb653a170d2,Jan Mostecký,19619,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4770,2.6,0,0,0,0,0,0,0,0,0,0,
3c8c550e-c397-4640-b2c6-2e252179c15c,f8605c68-9e67-46c9-831f-bbb653a170d2,Jan Mostecký,19619,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4771,2.6,1,0,0,0,2,0,0,0,0,0,0
d5aa7e65-fdb8-40c1-a1d7-04027394ed01,7520bace-1283-443b-8b7d-ba65ca1dbc78,Jakub Mrština,19620,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4772,2.5,1,0,0,0,0,0,0,0,0,0,0
6f52f5b3-66fc-4df6-b3cd-60a7f8a455a2,7520bace-1283-443b-8b7d-ba65ca1dbc78,Jakub Mrština,19620,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4773,2.5,9,3,2,5,2,1,0,0,0,0,0
fb243931-923f-49ee-82ca-2aaa74df8908,c672ad75-6ac1-443a-8e4b-f86237cbf3ac,David Bajtalon,19621,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4774,2.5,1,0,0,0,0,0,0,0,0,0,0
f04cfa7d-5e81-49f9-9021-0ec27e103bcc,c672ad75-6ac1-443a-8e4b-f86237cbf3ac,David Bajtalon,19621,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4775,2.5,5,0,2,2,2,0,0,0,0,0,0
245c84ca-2f71-4589-9b68-054136fae265,91f76d33-4f51-492e-b08c-f7a15a205ab0,Lukáš Bartůněk,19622,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4776,2.6,0,0,0,0,0,0,0,0,0,0,
9a4accb6-b232-433b-a60d-41f7bb988b9d,91f76d33-4f51-492e-b08c-f7a15a205ab0,Lukáš Bartůněk,19622,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4777,2.6,2,0,1,1,0,0,0,0,0,0,0
8a4a8baf-b557-4809-8503-f964e399f5c3,c2451c13-f748-4c9a-a1e7-8b10733fd2da,Max Vítů,19623,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4778,2.8,1,0,0,0,0,0,0,0,0,0,0
7a72b846-e5b9-4392-9737-e5815eee6db5,c2451c13-f748-4c9a-a1e7-8b10733fd2da,Max Vítů,19623,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4779,2.8,13,2,0,2,18,0,0,0,0,0,0
548e2abd-58eb-437d-a65f-aa3f32f57ffb,297556be-4ac3-4664-af50-736c20966336,Roman Macháček,19624,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4780,2.4,0,0,0,0,0,0,0,0,0,0,
2ac5b959-b007-4cfe-9090-64ad481a8e7e,297556be-4ac3-4664-af50-736c20966336,Roman Macháček,19624,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4781,2.4,2,0,1,1,0,0,0,0,0,0,0
a8d33e6f-0b5d-46c2-b7d1-bba889931cf3,9d7a8ec6-a58d-4ce0-a65d-b2944618cf04,Jan Němeček,19625,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4782,2.4,0,0,0,0,0,0,0,0,0,0,
e9f2929f-135e-4ca1-b02c-32c2a7f748aa,9d7a8ec6-a58d-4ce0-a65d-b2944618cf04,Jan Němeček,19625,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4783,2.4,10,4,3,7,8,0,0,0,0,0,0
a9e570b0-9f88-4d44-8617-6f36437b2898,beab78a5-854e-4f3f-b457-c35e091ce97c,Michal Oliva,19661,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4784,2.5,0,0,0,0,0,0,0,0,0,0,
d2b34fc0-c700-47cc-9a10-6c079e3e9974,beab78a5-854e-4f3f-b457-c35e091ce97c,Michal Oliva,19661,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4785,2.5,4,0,1,1,4,0,0,0,0,0,0
dc3facd4-8368-4658-b36c-631d6eebd4fd,6dc850e0-d477-4604-b862-a17b7586781a,Honza Prokop,19662,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4786,2.6,4,1,1,2,0,0,0,0,0,0,0
8fd6f3c7-d176-45dc-b3dc-11a48abbda7f,6dc850e0-d477-4604-b862-a17b7586781a,Honza Prokop,19662,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4787,2.6,15,1,2,3,0,0,0,0,0,0,0
519cd4f3-b0cd-4bfc-87bf-22462af49727,467e4ba4-13fa-46a3-b46e-123526f9bce4,David Obřízek,19670,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4788,2.7,,,,,,,,,,,
f049699c-6f08-40d8-b6f8-64c84131ba2e,467e4ba4-13fa-46a3-b46e-123526f9bce4,David Obřízek,19670,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4789,2.7,,,,,,,,,,,
d2ff95d2-6072-475f-85d8-8e1f34db0aae,123e1086-bd71-4b9f-93c4-bdbcd177988e,Pavel Ištvaník,19660,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4790,2.7,4,0,2,2,0,0,0,0,0,0,0
96a28862-9218-4aa0-9b60-8820e34657a6,123e1086-bd71-4b9f-93c4-bdbcd177988e,Pavel Ištvaník,19660,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4791,2.7,17,0,2,2,0,0,0,0,0,0,0
d9971d5d-94cd-44b1-a30e-dcf992b11a12,9d62c3ec-adfb-4e80-b50e-cfc2ebdc2cee,Jiří Vacek,19673,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4792,3,1,0,0,0,0,0,0,0,0,0,0
dc28f7e6-c89a-418a-a4b2-ed68a43f45f3,9d62c3ec-adfb-4e80-b50e-cfc2ebdc2cee,Jiří Vacek,19673,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4793,3,17,5,4,9,2,1,0,0,0,0,0
32fddbd7-96b2-4236-9b1d-d27c4474c525,6ee37f68-1dfe-49df-aaf1-f491b9928a06,Pavel Řepa,19692,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4794,2.7,1,0,0,0,2,0,0,0,0,0,0
0458a57b-fdd3-4bf0-8486-41b7dff49e12,6ee37f68-1dfe-49df-aaf1-f491b9928a06,Pavel Řepa,19692,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4795,2.7,13,6,4,10,4,1,0,0,0,0,0
6ff015eb-5eae-432a-9f18-8595ae3381b3,4a6d46bf-146d-48ad-9d3d-6313ee9ae264,Martin Zeman,19693,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2020-2021,4d4d51cc-02fe-45c6-ad8a-9e2b7aadfb5f,c7c0bb15-5d29-415d-851e-5d777c6cc4796,2.5,0,0,0,0,0,0,0,0,0,0,
ceb62bd0-b0c5-4ae1-8a48-120393867884,4a6d46bf-146d-48ad-9d3d-6313ee9ae264,Martin Zeman,19693,Prague Wolfpack,c0ff6d19-2b34-491c-8846-faa1a7c373d6,2019-2020,dc6adc99-0bd8-4223-ba3f-b27ff43b30ac,c7c0bb15-5d29-415d-851e-5d777c6cc4797,2.5,1,0,0,0,0,0,0,0,0,0,0
